ReviewID,SentenceID,Text,OpinionTarget,Category,Polarity,From,To
d731402-g186338-UID_297C233E5C03265F6C4EF33C78B528A0-REW0,d731402-g186338-UID_297C233E5C03265F6C4EF33C78B528A0-REW0:4,The food is of the best quality and priced accordingly ,food,FOOD#PRICES,positive,4,8
d731402-g186338-UID_297C233E5C03265F6C4EF33C78B528A0-REW0,d731402-g186338-UID_297C233E5C03265F6C4EF33C78B528A0-REW0:4,The food is of the best quality and priced accordingly ,food,FOOD#QUALITY,positive,4,8
d731402-g186338-UID_297C233E5C03265F6C4EF33C78B528A0-REW0,d731402-g186338-UID_297C233E5C03265F6C4EF33C78B528A0-REW0:5,But it is the busy and buzzy atmosphere that draws us here along with everything else ,atmosphere,AMBIENCE#GENERAL,positive,29,39
d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0,d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0:0,Disappointing visit,NULL,RESTAURANT#GENERAL,negative,0,0
d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0,d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0:1,My friend and I have enjoyed better food and service here in the past,,,,,
d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0,d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0:2,"Today, we were rather neglected, however my scrambled eggs with Smoked Salmon was very good the eggs cooked perfectly",scrambled eggs,FOOD#QUALITY,positive,44,58
d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0,d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0:2,"Today, we were rather neglected, however my scrambled eggs with Smoked Salmon was very good the eggs cooked perfectly",scrambled eggs with Smoked Salmon,FOOD#QUALITY,positive,44,77
d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0,d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0:3,The bread and butter is of lovely quality,bread and butter,FOOD#QUALITY,positive,4,20
d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0,d731402-g186338-UID_ED080723E7A0E63D29C81BA23A184C3C-REW0:4,"Coffee at £5.20 broke the Camel's back for us, won't hurry back, we'll go to Zedel next time!",,,,,
d731402-g186338-UID_261B61FA39FE50C49D29F951BE6BAB52-REW0,d731402-g186338-UID_261B61FA39FE50C49D29F951BE6BAB52-REW0:0,Hits the spot.,,,,,
d731402-g186338-UID_261B61FA39FE50C49D29F951BE6BAB52-REW0,d731402-g186338-UID_261B61FA39FE50C49D29F951BE6BAB52-REW0:1,Service with an attitude though.,Service,SERVICE#GENERAL,negative,0,7
d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW0,d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW0:0,Taken over from the Caprice,,,,,
d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW0,d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW0:1,This place really has become an icon and if in the area wins hands down from the round the corner Caprice which sadly doesn't cut it anymore.,place,RESTAURANT#GENERAL,positive,5,10
d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1,d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1:0,Great room but this time crass lame service,room,AMBIENCE#GENERAL,positive,6,10
d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1,d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1:0,Great room but this time crass lame service,service,SERVICE#GENERAL,negative,36,43
d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1,d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1:1,Except for the courteous and highly knowledgeable Alex from the Abbruzo region who really saved the day,,,,,
d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1,d731402-g186338-UID_0BF4F44553962E24FC40E383794820CE-REW1:2,On past visits had no such qualms so hopefully this was a one-off though fear the difficulty could well run deeper.,,,,,
d731402-g186338-UID_B9DF2EA33AC2F73A8D19D9BC59B81738-REW0,d731402-g186338-UID_B9DF2EA33AC2F73A8D19D9BC59B81738-REW0:0,The place for breakfast meetings,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
d731402-g186338-UID_B9DF2EA33AC2F73A8D19D9BC59B81738-REW0,d731402-g186338-UID_B9DF2EA33AC2F73A8D19D9BC59B81738-REW0:1,This is an excellent for early breakfast meetings in the west end,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
d731402-g186338-UID_B9DF2EA33AC2F73A8D19D9BC59B81738-REW0,d731402-g186338-UID_B9DF2EA33AC2F73A8D19D9BC59B81738-REW0:2,A wonderful atmosphere makes for a thoroughly enjoyable location to conduct an informal meet or catch up.,atmosphere,AMBIENCE#GENERAL,positive,12,22
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0:0,Best Restaurant in London for a quick meal !,,,,,
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0:1,"From the doormen to all the staff they know their job backwards and a very well run room indeed which is busy morning, noon and night",staff,SERVICE#GENERAL,positive,28,33
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0:1,"From the doormen to all the staff they know their job backwards and a very well run room indeed which is busy morning, noon and night",doormen,SERVICE#GENERAL,positive,9,16
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW0:2,"For value for money, it is excellent and you must go !",NULL,RESTAURANT#PRICES,positive,0,0
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1:0,Its sometimes great and mostly good !,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1:1,it is always busy and quality varies from day to day,quality,RESTAURANT#GENERAL,neutral,22,29
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1:2,"Huge choice of popular dishes, not all great, but some are",popular dishes,FOOD#QUALITY,neutral,15,29
d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1,d731402-g186338-UID_38458C382A9CC0752723FC381E3313FE-REW1:3,"Not expensive, proced just right for what it is.",NULL,RESTAURANT#PRICES,positive,0,0
d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0,d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0:0,The Wolseley … London's precious gem,,,,,
d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0,d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0:1,What a delight to have a lunch in this beautiful place;so typically English in style … the food is exciting and gorgeous,food,FOOD#QUALITY,positive,91,95
d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0,d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0:1,What a delight to have a lunch in this beautiful place;so typically English in style … the food is exciting and gorgeous,lunch,FOOD#QUALITY,positive,25,30
d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0,d731402-g186338-UID_E47079B7BB42F2B540C193CAB0FC7F0C-REW0:1,What a delight to have a lunch in this beautiful place;so typically English in style … the food is exciting and gorgeous,place,AMBIENCE#GENERAL,positive,49,54
d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0,d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0:0,Wonderful,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0,d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0:1,Had breakfast at the Wolseley which was just wonderful,breakfast,FOOD#QUALITY,positive,4,13
d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0,d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0:2,The most perfect eggs Benedict which was extremely well presented,eggs Benedict,FOOD#STYLE_OPTIONS,positive,17,30
d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0,d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0:2,The most perfect eggs Benedict which was extremely well presented,eggs Benedict,FOOD#QUALITY,positive,17,30
d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0,d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0:3,"Wonderful relaxing environment in a very busy part of London, just up the road from the Ritz",environment,AMBIENCE#GENERAL,positive,19,30
d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0,d731402-g186338-UID_B5BCB4BA833A3D0F63ED6B560C010339-REW0:4,High prices as one would expect but they are not ridiculous and are acceptable given location and overall dining experience,NULL,RESTAURANT#PRICES,neutral,0,0
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:0,Lovely Sunday Brunch,Brunch,FOOD#QUALITY,positive,14,20
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:1,We arrived 30 minutes too late for their breakfast offering but thankfully some items are still included on the lunch menu,,,,,
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:2,"In iur case, that included eggs benedict",,,,,
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:3,"They were everything you'd expect, perfect poached eggs, homemade brioche, fresh ham and tasty hollandaise sauce",poached eggs,FOOD#QUALITY,positive,43,55
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:3,"They were everything you'd expect, perfect poached eggs, homemade brioche, fresh ham and tasty hollandaise sauce",fresh ham,FOOD#QUALITY,positive,75,84
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:3,"They were everything you'd expect, perfect poached eggs, homemade brioche, fresh ham and tasty hollandaise sauce",homemade brioche,FOOD#QUALITY,positive,57,73
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:3,"They were everything you'd expect, perfect poached eggs, homemade brioche, fresh ham and tasty hollandaise sauce",hollandaise sauce,FOOD#QUALITY,positive,95,112
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:4,"For dessert, I ordered the lemon merangue pie which was delightful, full of tart but tasty lemon curd",lemon curd,FOOD#QUALITY,positive,91,101
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:4,"For dessert, I ordered the lemon merangue pie which was delightful, full of tart but tasty lemon curd",lemon merangue pie,FOOD#QUALITY,positive,27,45
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW0:5,"All around, very good!",NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1:0,Very Good Breakfast,Breakfast,FOOD#QUALITY,positive,10,19
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1:1,Had a business breakfast here,,,,,
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1:2,They're well set up for it and I do love the eggs benedict,eggs benedict,FOOD#QUALITY,positive,45,58
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1:3,The scrambled eggs with smoked salmon that some of my colleagues ordered looked very good and quite sizeable too,scrambled eggs with smoked salmon,FOOD#QUALITY,positive,4,37
d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1,d731402-g186338-UID_B8EA1CA69628D0B9C0C0685383C278CC-REW1:3,The scrambled eggs with smoked salmon that some of my colleagues ordered looked very good and quite sizeable too,scrambled eggs with smoked salmon,FOOD#STYLE_OPTIONS,positive,4,37
d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0,d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0:0,Stunning interior history in the making ,interior history,AMBIENCE#GENERAL,positive,9,25
d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0,d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0:1,This place is absolutely stunning well run and it has got a great selection of food - the service is good although they forgot the fries .,food,FOOD#STYLE_OPTIONS,positive,79,83
d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0,d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0:1,This place is absolutely stunning well run and it has got a great selection of food - the service is good although they forgot the fries .,place,RESTAURANT#GENERAL,positive,5,10
d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0,d731402-g186338-UID_A8F34F01420314B10DD8096467A4E3BC-REW0:1,This place is absolutely stunning well run and it has got a great selection of food - the service is good although they forgot the fries .,service,SERVICE#GENERAL,positive,90,97
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:0,Perfect for what we wanted...,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:1,"Had supper here on a Sunday evening and the place was full with a really good, buzzy vibe",place,AMBIENCE#GENERAL,positive,44,49
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:2,My son has a nut allergy which I had informed them of when making the reservation,,,,,
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:3,They were extremely professional and as soon as we sat down someone came over and made a point of informing us that they were fully aware of his allergy and that no peanuts were used in their kitchen and care would be taken with his order of food,NULL,SERVICE#GENERAL,positive,0,0
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:4,"This was all without us even asking or mentioning, so they obviously take it very seriously",,,,,
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:5,"The shortbread I had with my coffee was divine!!! There was a lot of choice on the menu and for a casual meal, I will happily return.",menu,FOOD#STYLE_OPTIONS,positive,83,87
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:5,"The shortbread I had with my coffee was divine!!! There was a lot of choice on the menu and for a casual meal, I will happily return.",NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0,d731402-g186338-UID_55F207DCE0F19647D0E46946ABA8CEA4-REW0:5,"The shortbread I had with my coffee was divine!!! There was a lot of choice on the menu and for a casual meal, I will happily return.",shortbread,FOOD#QUALITY,positive,4,14
d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0,d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0:0,We didn't stay to eat.,,,,,
d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0,d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0:1,It made St Pancras Station seem welcoming,,,,,
d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0,d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0:2,"Freezing cold, tables so close together and the vaulted architecture made conversation impossible",NULL,AMBIENCE#GENERAL,negative,0,0
d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0,d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0:3,The waitresses wore trousers and they weren't sitting in the howling draught that blew in from Piccadilly,,,,,
d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0,d731402-g186338-UID_E8C940CD2E6122C21093899BE0DCB7A3-REW0:4,"Over hyped and had we stayed, overpriced.",NULL,RESTAURANT#PRICES,negative,0,0
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:0,Almost as good as it thinks it is,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:1,I walked in off the street last Saturday and was lucky to get a free table,,,,,
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:2,"The staff were friendly and the French toast just the way I like it, crisp on the outside and gooey in the middle",staff,SERVICE#GENERAL,positive,4,9
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:2,"The staff were friendly and the French toast just the way I like it, crisp on the outside and gooey in the middle",French toast,FOOD#QUALITY,positive,32,44
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:3,It came with a big jug of syrup: worth a bonus point for generosity,jug of syrup,FOOD#STYLE_OPTIONS,positive,19,31
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:4,"There was an initial mix-up with the order and pancakes arrived instead, but anyone can get an order wrong on a busy morning, and the French toast followed quickly",,,,,
d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0,d731402-g186338-UID_AE71D30B9EA39C50E2A95DD2F06D355C-REW0:5,"Just under £16 for a very good plate of breakfast and a small latte in a former banking hall (once a car show room, it was a Chinese restaurant the last time I was there) with high ceilings and a touch of old fashioned glamour is not a bad deal in this part of town",NULL,AMBIENCE#GENERAL,positive,0,0
